date,open,high,low,close,volume
2/4/2010,271.2628,271.768,265.484,266.0992,3376568
2/5/2010,266.9186,269.494,263.918,268.3784,3155942
2/8/2010,268.9897,273.7885,268.4997,269.4796,2621439
2/9/2010,272.5459,273.5511,270.2879,270.9799,2819279
2/10/2010,269.7827,271.6619,266.5599,269.9722,2672502
2/11/2010,268.8634,273.0258,267.4742,270.9597,2407784
2/12/2010,269.2271,271.3386,267.9794,269.3028,2170216
2/16/2010,271.3335,274.8645,269.8989,273.4349,3651374
2/17/2010,273.7885,274.4957,271.5709,271.8725,2027333
2/18/2010,271.5356,275.309,270.8284,274.4048,2329515
2/19/2010,273.2834,274.814,272.6267,273.1637,2551988
2/22/2010,276.4911,276.5668,273.2834,274.1927,2143660
2/23/2010,274.2937,274.6119,268.8836,270.2879,2870848
2/24/2010,269.9444,271.9902,267.9844,268.4694,2325931
2/25/2010,266.272,266.964,262.6753,265.9234,3307653
2/26/2010,266.4235,268.6108,264.4333,266.1103,2049022
3/1/2010,267.3227,269.3887,266.5852,269.0856,2236897
3/2/2010,270.495,275.6374,270.2576,273.3137,4354120
3/3/2010,273.9704,276.88,272.3994,275.4656,3081131
3/4/2010,276.0617,280.9262,275.9101,280.1483,3182048
3/5/2010,283.5631,286.7556,282.8306,285.0078,3910047
3/8/2010,285.2957,285.4978,283.3913,284.1339,2386306
3/9/2010,282.8054,285.2351,281.1131,282.9771,3174242
3/10/2010,284.7805,292.2263,283.9975,291.1908,5652768
3/11/2010,290.0845,296.121,290.0542,293.5599,4230825
3/12/2010,297.0959,297.1641,292.5597,292.7517,2748905
3/15/2010,286.2555,287.6548,280.8606,284.4875,4640272
3/16/2010,283.8056,287.1345,283.2651,285.5079,3428934
3/17/2010,287.0738,288.665,285.0281,285.6897,3319071
3/18/2010,285.2654,287.1446,284.3764,286.1141,1764661
3/19/2010,286.0282,286.9223,281.5071,282.8811,4791256
3/22/2010,280.9161,286.3414,279.9917,281.6183,4002712
3/23/2010,281.3859,282.0285,273.7885,277.3246,5474260
3/24/2010,275.5616,282.8051,272.6267,281.5324,6562583
3/25/2010,282.3836,288.9429,282.2042,284.336,3929320
3/26/2010,285.5433,286.6142,282.8913,284.24,2694328
3/29/2010,284.3966,285.2654,283.1691,284.1187,3103000
3/30/2010,284.3107,286.7354,283.0226,286.2707,1976901
3/31/2010,285.4321,287.8013,284.3006,286.4778,3030070
4/1/2010,288.6145,289.6753,285.6847,287.3264,2101660
4/5/2010,288.3872,290.3977,287.4274,288.4428,1899680
4/6/2010,287.6598,288.3822,285.6089,287.0334,2058472
4/7/2010,286.5687,287.3012,283.8207,284.6694,2580785
4/8/2010,284.5582,287.8576,282.9064,286.6647,1933617
4/9/2010,286.9223,287.3113,284.9017,286.0231,2054486
4/12/2010,286.594,289.9532,286.0231,289.3116,2351121
4/13/2010,289.2106,297.4697,288.5034,296.4039,3841046
4/14/2010,298.0658,299.2175,295.0097,297.5303,3401080
4/15/2010,299.1317,301.9958,297.1702,300.7128,6583711
4/16/2010,284.3966,287.3315,277.6428,277.9029,12229550
4/19/2010,277.1983,279.8452,275.304,277.8802,3887953
4/20/2010,279.9361,282.7076,278.3651,280.3756,2974701
4/21/2010,281.0929,283.0074,278.9208,280.0018,2385760
4/22/2010,278.84,279.0926,274.4705,276.3446,3277725
4/23/2010,276.4405,277.4862,273.9249,275.2989,2088433
4/26/2010,275.2888,275.2989,267.3277,268.5552,4344896
4/27/2010,267.1913,271.9347,266.3301,267.252,3842791
4/28/2010,268.7876,270.1666,263.1956,267.3176,3402279
4/29/2010,269.4291,271.0102,266.0447,268.7371,3058577
4/30/2010,268.2976,271.6063,265.4233,265.5521,2434599
5/3/2010,265.9588,269.2018,265.2415,268.0299,1857769
5/4/2010,265.9689,266.08,254.6991,255.7902,6067274
5/5/2010,253.0675,260.5133,252.8099,257.5027,4566164
5/6/2010,256.9925,261.4226,232.3667,251.9006,4984581
5/7/2010,252.5573,255.2598,243.1414,249.1072,5088664
5/10/2010,259.6293,264.0999,258.9373,263.5088,4117779
5/11/2010,260.4881,262.6147,256.7247,257.144,3317167
5/12/2010,258.6544,258.6544,253.5827,255.2952,3849453
5/13/2010,260.9073,263.6856,257.8108,258.0684,3325142
5/14/2010,257.5077,258.124,250.6782,256.3762,4113630
5/17/2010,255.9973,256.7959,251.739,256.5985,2793347
5/18/2010,257.6239,258.1139,251.0924,251.7491,2818763
5/19/2010,250.6832,252.2896,246.3794,249.7588,3444456
5/20/2010,245.0306,245.2883,239.3384,239.9489,4906008
5/21/2010,236.9433,244.9953,234.5893,238.4537,9689910
5/24/2010,242.8383,247.4149,240.8531,241.0349,4342715
5/25/2010,236.4861,241.1814,234.3923,240.9895,3016356
5/26/2010,243.5152,247.3998,239.9438,240.1812,3473096
5/27/2010,244.9246,248.6879,243,247.7534,2797463
5/28/2010,248.9051,249.2638,243.985,245.3135,2893873
6/1/2010,242.6868,248.0565,242.5302,243.6667,2664303
6/2/2010,245.8439,249.4759,243.2071,249.2233,2513109
6/3/2010,250.1023,256.6136,249.8952,255.4013,3646724
6/4/2010,252.431,257.245,250.9055,251.9259,3909809
6/7/2010,252.0976,253.0321,244.0608,245.258,3628970
6/8/2010,246.4349,246.935,241.2269,244.8841,2673238
6/9/2010,246.1167,246.9552,238.4284,239.4488,2724728
6/10/2010,242.6565,246.7633,240.3681,246.0106,2573024
6/11/2010,243.7324,246.8694,243.2879,246.7633,1781669
6/14/2010,249.7841,249.7942,244.081,244.081,2037454
6/15/2010,244.0254,252.7745,243.5708,251.5571,4251058
6/16/2010,250.6377,254.593,250.6074,253.214,2287218
6/17/2010,254.3152,255.5377,250.9004,252.6129,1977094
6/18/2010,253.8404,254.3253,251.6278,252.5876,2870979
6/21/2010,252.5219,253.0609,244.9397,246.7936,2983235
6/22/2010,247.4705,250.855,245.364,245.6267,2207194
6/23/2010,245.95,245.95,241.5401,243.5051,2027345
6/24/2010,242.2978,243.8587,239.0654,239.9943,1890836
6/25/2010,240.9844,241.2804,237.701,238.7719,2217759
6/28/2010,238.7264,241.2319,236.918,238.4688,1762101
6/29/2010,234.1044,234.6651,227.881,229.4671,3489607
6/30/2010,229.8207,231.2705,224.648,224.7642,3601906
7/1/2010,224.936,226.507,219.046,222.0061,3510029
7/2/2010,223.0821,223.4176,220.2432,220.521,1932814
7/6/2010,224.2843,226.1382,219.046,220.2785,2557687
7/7/2010,221.4101,227.9668,219.93,227.4162,3126929
7/8/2010,229.1085,231.0179,227.1435,230.629,2656769
7/9/2010,238.4082,239.0649,233.771,236.1502,4326886
7/12/2010,238.6153,242.1867,237.9637,240.3631,3325261
7/13/2010,243.6061,249.0314,242.611,247.1169,3958543
7/14/2010,247.4604,249.4557,245.7328,248.1959,3115260
7/15/2010,248.3949,249.8952,243.8233,249.5517,4830853
7/16/2010,236.9736,237.701,232.1242,232.1671,7795200
7/19/2010,232.8769,237.2413,231.1139,235.4884,4543737
7/20/2010,232.887,243.9799,232.6697,243.2727,4041041
7/21/2010,244.4901,245.3489,240.1611,241.2067,3279260
7/22/2010,244.1012,247.0058,243.7223,244.8993,2142804
7/23/2010,242.8585,247.819,242.4746,247.5513,2263196
7/26/2010,247.0613,247.8994,244.9347,247.0007,1995166
7/27/2010,247.8115,251.3096,247.6069,248.8495,2449249
7/28/2010,250.0164,250.173,243.8183,244.6669,2495448
7/29/2010,245.4752,246.9552,242.1311,244.9902,2621810
7/30/2010,242.2928,246.1874,242.0351,244.9195,2144090
8/2/2010,247.0108,249.1779,245.9753,247.7281,1858647
8/3/2010,247.7736,248.7637,245.8843,247.4351,1802131
8/4/2010,248.6222,256.1085,248.0514,255.765,3802813
8/5/2010,255.5478,256.9167,254.3703,256.6641,2419786
8/6/2010,255.3002,255.472,250.5771,252.6836,3311124
8/9/2010,253.709,255.3507,253.2611,255.275,1866846
8/10/2010,253.7595,255.6033,251.8501,254.4465,2073920
8/11/2010,251.4258,251.5622,248.2787,248.4,2214480
8/12/2010,244.4598,249.9204,243.7375,248.5363,2203019
8/13/2010,247.0159,248.1221,245.5055,245.6772,1934577
8/16/2010,244.3285,247.4553,242.7231,245.2933,1304914
8/17/2010,246.7784,249.8952,245.5156,247.7837,1886999
8/18/2010,247.7433,247.9605,243.2525,243.5556,2665675
8/19/2010,242.9797,243.7375,236.029,236.3927,3914289
8/20/2010,236.3927,238.2213,232.882,233.387,3905343
8/23/2010,233.1244,236.5341,231.22,234.4226,2983182
8/24/2010,231.2048,231.5433,227.7799,228.0174,2753455
8/25/2010,227.3152,231.2604,227.3152,229.649,2589245
8/26/2010,230.3764,230.9826,227.5375,227.8102,1774589
8/27/2010,228.6084,232.3616,226.1281,231.7756,2299146
8/30/2010,231.9373,232.2454,228.5382,228.674,1229223
8/31/2010,227.3708,229.7753,226.3049,227.3253,1946798
9/1/2010,229.8308,234.8621,228.5781,232.5359,3221590
9/2/2010,233.8013,234.6044,232.5232,233.973,1684012
9/3/2010,237.6808,238.3678,236.1249,237.5696,2540248
9/7/2010,234.6398,236.2007,233.8922,234.5893,1708887
9/8/2010,234.9884,238.6808,234.6449,237.7111,2401732
9/9/2010,241.3734,242.6716,237.7111,240.5399,2430286
9/10/2010,241.9745,242.3635,239.9843,240.5197,1973787
9/13/2010,242.9242,244.6669,242.2321,243.6162,2237785
9/14/2010,243.4849,244.869,242.51,242.6868,2215669
9/15/2010,242.4443,243.4243,241.7118,242.7928,2402670
9/16/2010,242.4443,243.7072,242.1715,243.005,1969268
9/17/2010,244.3638,248.1272,243.0656,247.5968,5641515
9/20/2010,248.7839,257.831,248.5616,256.755,4401317
9/21/2010,257.4623,262.6652,257.0733,259.3717,4463867
9/22/2010,259.0686,261.5539,258.4725,260.6548,2534239
9/23/2010,259.9526,262.518,258.2806,259.3818,2314974
9/24/2010,263.5543,266.6301,261.7964,266.3579,3354474
9/27/2010,267.1449,271.1865,267.1448,267.9339,3099764
9/28/2010,269.4847,269.5403,261.8924,266.2972,3651711
9/29/2010,266.6407,269.2112,265.0551,266.5599,2172037
9/30/2010,267.3025,268.6709,262.1298,265.6001,3234267
10/1/2010,267.7268,268.04,264.1908,265.5143,2224114
10/4/2010,265.1758,266.8428,262.0945,263.8624,1936987
10/5/2010,266.9085,272.7782,265.984,271.8841,3495492
10/6/2010,272.4044,272.7529,267.697,269.9242,2762233
10/7/2010,270.8637,271.3638,267.2924,267.7318,2395729
10/8/2010,269.126,271.5684,266.5246,270.9345,2858906
10/11/2010,272.0104,275.1019,271.3487,272.1923,2626125
10/12/2010,272.8389,275.804,271.6619,273.4804,3750933
10/13/2010,276.3143,276.5633,273.9552,274.4452,3052251
10/14/2010,274.8898,275.4303,271.3184,273.248,6551010
10/15/2010,302.7182,303.9154,298.8437,303.8194,14803480
10/18/2010,303.3648,313.0332,303.3648,312.0331,7091499
10/19/2010,307.5575,310.5732,304.5317,307.0422,4587764
10/20/2010,307.1988,311.8664,306.8755,307.118,3525098
10/21/2010,308.9012,311.1693,306.1178,309.1436,2906786
10/22/2010,309.1083,310.5732,308.1636,309.4164,2253675
10/25/2010,310.9611,315.5842,310.649,311.4218,3157794
10/26/2010,309.7043,313.8112,308.6587,312.4826,2511992
10/27/2010,311.0531,313.1898,309.3154,311.4067,2238426
10/28/2010,313.2151,313.695,309.8054,312.4725,2182056
10/29/2010,311.7098,312.6847,309.6488,310.0074,2277936
11/1/2010,311.0329,313.5232,308.7496,310.6641,3086622
11/2/2010,312.518,313.1898,310.452,310.9672,1993872
11/3/2010,311.927,314.1143,309.9075,313.2808,3377932
11/4/2010,315.5337,318.2009,314.2506,315.3468,3567617
11/5/2010,314.7962,315.9631,313.7505,315.756,1764266
11/8/2010,315.2205,317.9837,314.7709,316.6097,2099178
11/9/2010,318.2413,318.6707,313.448,315.6246,2238387
11/10/2010,314.2405,314.7053,311.932,314.6447,2493231
11/11/2010,313.0383,313.1141,310.265,311.7704,2260912
11/12/2010,310.1539,311.6239,303.6978,304.7489,3392705
11/15/2010,304.6428,305.1075,300.0813,300.7986,3478824
11/16/2010,299.4297,302.0211,294.7268,294.8632,3295944
11/17/2010,295.5098,297.7829,293.6756,294.7773,2426987
11/18/2010,297.5303,303.0768,297.3081,301.3492,2586154
11/19/2010,301.5715,302.0211,298.2072,298.4548,2295898
11/22/2010,296.7575,299.7732,294.3732,298.6518,2173463
11/23/2010,296.5251,297.5354,292.0748,294.5045,2162490
11/24/2010,296.6767,301.3694,296.5453,300.5461,2396316
11/26/2010,298.2679,299.5408,296.5201,298.0355,1311038
11/29/2010,297.6162,297.9345,292.9588,294.0499,2855854
11/30/2010,290.1148,290.1148,279.5017,280.7141,7097783
12/1/2010,284.3966,288.7257,284.0935,285.0785,3753827
12/2/2010,287.2566,289.6147,285.5837,288.852,2547870
12/3/2010,287.6548,291.2059,286.9223,289.448,2631186
12/6/2010,293.272,293.9943,291.2716,292.1556,2091415
12/7/2010,298.677,299.5509,296.0149,296.5908,3040706
12/8/2010,299.0306,299.3085,294.848,298.3083,1756676
12/9/2010,299.9955,300.8542,297.5303,298.7932,1867673
12/10/2010,299.6216,300.051,298.182,299.1519,1702594
12/13/2010,301.6321,304.6024,300.1015,300.3693,2398469
12/14/2010,301.617,302.2231,299.2883,300.5158,1640985
12/15/2010,300.1571,301.2937,297.6062,298.187,2166187
12/16/2010,299.4752,299.9399,297.0606,298.8993,1592380
12/17/2010,298.5406,299.3287,296.8585,298.4396,3082945
12/20/2010,300.3844,302.016,297.3568,300.5915,1968690
12/21/2010,302.3646,305.4712,301.8822,304.6377,1879443
12/22/2010,305.1075,306.623,304.7438,305.8602,1206361
12/23/2010,305.7844,306.1178,304.1124,305.2237,1110750
12/27/2010,304.471,304.9964,302.8344,304.2892,1207562
12/28/2010,304.1225,305.0419,302.0817,302.5414,1064073
12/29/2010,304.0972,304.3043,302.5414,303.5921,1019056
12/30/2010,302.0767,303.7608,301.7686,302.5111,989179
12/31/2010,301.4402,302.2888,299.0609,300.0409,1536612
1/3/2011,301.3088,305.9107,301.3088,305.2843,2359770
1/4/2011,305.9259,306.2087,303.1476,304.1578,1824299
1/5/2011,303.1223,308.3051,303.1122,307.6686,2513015
1/6/2011,308.4819,312.3968,308.1636,309.9064,2057433
1/7/2011,311.1238,312.3058,308.2041,311.3915,2101170
1/10/2011,310.5631,310.8611,307.411,310.265,1579161
1/11/2011,312.0331,312.5837,310.4115,311.1743,1439276
1/12/2011,312.8615,312.8615,310.5479,311.6087,1570954
1/13/2011,311.6592,313.0231,310.2398,311.5178,1330510
1/14/2011,311.8765,315.3468,311.7148,315.3013,2365561
1/18/2011,316.251,324.298,315.852,323.1058,3606378
1/19/2011,324.3636,324.788,318.0695,319.1253,3404905
